activity,album,artist,catalog,duration,genre,id,label,licenseurl,rating,style,totaldiscs,totaltracks,url,year
2.08,Good As You,Plastic People,afm106,2745,Rock,afm106_plasticpeople_goodasyou,afmusic,http://creativecommons.org/licenses/by-nc-nd/3.0/,2.08,New Wave,1,12,http://www.archive.org/details/afm106_plasticpeople_goodasyou,2010
2.0,"Du kÃ¤nner mig fÃ¶r vÃ¤l, farvÃ¤l",Tobias Borelius,afm114,1621,Rock,afm114_tobiasborelius_album,afmusic,http://creativecommons.org/licenses/by-nc-nd/2.5/se/,2.62,Indie,1,8,http://archive.org/details/afm114_tobiasborelius_album,2011
2.0,Reality Bites EP,Emerald Park,afm115,653,Rock,afm115_emeraldpark_realitybites,afmusic,http://creativecommons.org/licenses/by-nc-nd/2.5/se/,3.0,Indie,1,3,http://www.archive.org/details/afm115_emeraldpark_realitybites,2012
2.0,Pink Narcissus,Plastic People,afm124,2624,Rock,afm124_plasticpeople_pinknarcissus,afmusic,http://creativecommons.org/licenses/by-nc-nd/3.0/,2.27,Indie,1,11,http://www.archive.org/details/afm124_plasticpeople_pinknarcissus,2011
2.0,Slow 2004 - 2005,Emerald Park,afm126,882,Rock,afm126_emeraldpark_slow2004-2005,afmusic,http://creativecommons.org/licenses/by-nc-nd/3.0/,2.75,Indie,1,4,http://www.archive.org/details/afm126_emeraldpark_slow2004-2005,2011
2.21,Lovegrenade,Lovegrenade,afm135,2400,Rock,afm135_lovegrenade_st,afmusic,http://creativecommons.org/licenses/by-nc-nd/3.0/,2.14,"Post Rock, Indie",1,14,http://www.archive.org/details/afm135_lovegrenade_st,2010
2.6,Tales Of Sodenliah,Deied,afm138,2813,Electronic,afm138_deied_talesofsodenliah,afmusic,http://creativecommons.org/licenses/by-nc-sa/3.0/de/,2.5,Industrial,1,10,http://www.archive.org/details/afm138_deied_talesofsodenliah,2011
1.0,The Search For Connection Contact And Community Master,The Search,afm139,3175,Rock,afm139_the-search-for-connection-contact-and-community_192kb_mp3,afmusic,http://creativecommons.org/licenses/by-nc-nd/3.0/,1.55,New Wave,1,11,http://archive.org/details/afm139_the-search-for-connection-contact-and-community_192kb_mp3,2012
2.0,Demo 2011,Ignition880,afm140,1469,Rock,afm140_ignition880_demo2011,afmusic,http://creativecommons.org/licenses/by-nc-nd/3.0/,2.0,New Wave,1,6,http://www.archive.org/details/afm140_ignition880_demo2011,2011
2.17,Drive,Cyber Snake,afm149,1636,Rock,afm149_cybersnake_drive,afmusic,http://creativecommons.org/licenses/by-nc-sa/3.0/,2.33,Industrial,1,6,http://www.archive.org/details/afm149_cybersnake_drive,2011
2.0,Duellen,Duellen,afm153,1137,Rock,afm153_duellen_duellen,afmusic,http://creativecommons.org/licenses/by-nc-nd/3.0/,2.4,Indie,1,5,http://www.archive.org/details/afm153_duellen_duellen,2011
1.67,The Origin,Chemical Waves,afm161,649,Rock,afm161_chemicalwaves_theorigin,afmusic,http://creativecommons.org/licenses/by-nc-nd/3.0/,2.0,"Dark, New Wave",1,3,https://archive.org/details/afm161_chemicalwaves_theorigin,2012
2.43,At the Beginning...,Tongue,afm170,1237,Rock,afm170_tongue_atthebeginning,afmusic,http://creativecommons.org/licenses/by-nc-nd/3.0/,2.57,Gothic,1,7,http://archive.org/details/afm170_tongue_atthebeginning,2012
2.0,Run Away EP,The Watermarks,afm178,454,Rock,afm178_thewatermarks_runaway,afmusic,http://creativecommons.org/licenses/by-nc-nd/3.0/,3.0,Indie,1,2,https://archive.org/details/afm178_thewatermarks_runaway,2012
2.47,Alphabet of a Revolution,Louis Lingg and the Bombs,afm180,2178,Rock,afm180_louislingg_alphabet,afmusic,http://creativecommons.org/licenses/by-nc-sa/3.0/,2.0,Punk,1,17,http://archive.org/details/afm180_louislingg_alphabet,2012
0.5,Memories,The Nightchild,afm238,1059,Rock,afm238_thenightchild_memories,afmusic,http://creativecommons.org/licenses/by-nc-sa/3.0/,0.5,Gothic,1,4,http://archive.org/details/afm238_thenightchild_memories,2013
2.0,mequetrefe,mequetrefe,alg031,1222,Rock,alg031,Alg-a,http://creativecommons.org/licenses/by-nd/3.0/,2.0,Post Rock,1,4,http://archive.org/details/alg031,2007
1.17,"Something Old, Something New",Bluejooz,ac004,5189,Electronic,ambientcollective004,Ambient Collective,,2.5,Ambient,1,12,http://www.archive.org/details/ambientcollective004,2006
1.19,Ambient Collective: Whispers In The Night,Various Artists,ac005,6133,Electronic,ambientcollective005,Ambient Collective,http://creativecommons.org/licenses/by-nd/2.5/,1.75,Ambient,1,16,http://www.archive.org/details/ambientcollective005,2011
1.0,Polyglot Ripples,Zreen Toyz,amp108,3368,Electronic,amp108,amplified .music .pollution,http://creativecommons.org/licenses/by-nc-nd/3.0/,1.43,Experimental,1,7,http://archive.org/details/amp108,2010
1.0,Caustic Light,Off The Sky,apl033,1859,Electronic,apl033,Autoplate,http://creativecommons.org/licenses/by-nc-nd/2.5/,2.75,Ambient,1,4,http://www.archive.org/details/apl033,2005
1.0,Music for Pictures,Motionfield,apl034,1245,Electronic,apl034,Autoplate,http://creativecommons.org/licenses/by-nc-nd/2.5/,2.75,Ambient,1,4,http://www.archive.org/details/apl034,2005
1.0,Aqual(o)unge 4,Machtdose,?,3858,Electronic,aqualounge_4,Community Audio,http://creativecommons.org/licenses/by-nc-sa/3.0/,3.0,Mix,1,1,http://www.archive.org/details/aqualounge_4,2009
3.0,A big noisy racket,Divorce,ar082,1031,Electronic,ar082Divorce,Audition Records,http://creativecommons.org/licenses/by-nc-nd/3.0/,1.0,"Experimental, Noise",1,4,http://archive.org/details/ar082Divorce,2012
1.8,Harmony Within Repetitive Structures,Bogdan,arh027,1581,Electronic,arh027_-_bogdan_-_harmony_within_repetitive_structures,aRhiva7,,1.4,"Abstract, Experimental, Minimal, Ambient",1,5,http://archive.org/details/arh027_-_bogdan_-_harmony_within_repetitive_structures,2008
2.0,Experiments,Michael R.,art.001,1201,Electronic,art.001experiments,Arteqcue,http://creativecommons.org/licenses/by-nc-sa/2.0/de/,2.5,House,1,4,http://archive.org/details/art.001experiments,2008
2.0,art.009,verano,art.009,861,Electronic,art.009_orange_people,Arteqcue,http://creativecommons.org/licenses/by-nc-sa/2.0/de/,2.5,House,1,2,http://archive.org/details/art.009_orange_people,2007
2.0,art.013,verano,art.013,1874,Electronic,art.013_orange_people_rmx,Arteqcue,,2.0,Tech House,1,4,http://archive.org/details/art.013_orange_people_rmx,2007
2.0,Push It Again,PNFA,art.014,1562,Electronic,art.014_push_it_again,Arteqcue,,3.0,"Minimal, Techno",1,4,http://www.archive.org/details/art.014_push_it_again,2008
0.0,solanaceous ep,f.l.o.,art.025,867,Electronic,art.025_solanaceous,Arteqcue,,0.0,Techno,1,3,http://archive.org/details/art.025_solanaceous,2009
2.0,Array of Sunshine,Giuseppe,astor003,722,Electronic,astor003,Astor Bell,http://creativecommons.org/licenses/by-nc-nd/3.0/,2.5,"Minimal, Techno",1,2,http://archive.org/details/astor003,2009
2.0,Sick Family,Dan Brasco,astor011,773,Electronic,astor011,Astor Bell,http://creativecommons.org/licenses/by-nc-nd/3.0/,2.0,Techno,1,2,http://www.archive.org/details/astor011,2009
2.0,Hearts EP,Fenderchet,astor016,1011,Electronic,astor016,Astor Bell,http://creativecommons.org/licenses/by-nc-nd/3.0/,2.4,IDM,1,5,http://www.archive.org/details/astor016,2011
1.08,Gently Annoying,XesÃºs Valle,at053,2562,Electronic,at053GentlyAnnoying,Audiotalia,http://creativecommons.org/licenses/by-nc-sa/3.0/,1.08,Experimental,1,12,http://archive.org/details/at053GentlyAnnoying,2012
1.0,GEA,Lauki,at0061,1859,Electronic,at061Lauki,Audiotalia,http://creativecommons.org/licenses/by-nc/3.0/,2.5,"Ambient, Field recording",1,6,http://archive.org/details/at061Lauki,2013
3.0,Here They Come,Bleep&Dirty,AUDCST020,360,Electronic,audcst020Bleepdirty-HereTheyCome,Audiocast Productions,http://creativecommons.org/licenses/by-nc/3.0/,3.0,Big Beat,1,2,http://www.archive.org/details/audcst020Bleepdirty-HereTheyCome,2010
2.5,Clinophobia,Mr Headphone,AUDCST027,972,Electronic,audcst027MrHeadphone-Clinophobia,Audiocast Productions,http://creativecommons.org/licenses/by-nc/3.0/,2.67,Big Beat,1,6,http://www.archive.org/details/audcst027MrHeadphone-Clinophobia,2010
2.0,Best Lap Best Pool,Marc Bestgen,AUDCST030,234,Electronic,audcst030MarcBestgen-BestLapBestPool,Audiocast Productions,http://creativecommons.org/licenses/by-nc/3.0/,2.0,Electro,1,1,http://archive.org/details/audcst030MarcBestgen-BestLapBestPool,2010
2.0,Upside,Blacksquare,AUDCST031,265,Electronic,audcst031Blacksquare-Upside,Audiocast Productions,http://creativecommons.org/licenses/by-nc/3.0/,2.0,"House, Minimal",1,1,http://www.archive.org/details/audcst031Blacksquare-Upside,2010
2.0,all people stomp,blacksquare,AUDCST033,310,Electronic,audcst033Blacksquare-AllPeopleStomp,Audiocast Productions,http://creativecommons.org/licenses/by-nc/3.0/,3.0,"House, Minimal",1,1,http://www.archive.org/details/audcst033Blacksquare-AllPeopleStomp,2010
2.0,Hot Shower,Marc Bestgen,AUDCST034,345,Electronic,audcst034MarcBestgen-HotShower,Audiocast Productions,http://creativecommons.org/licenses/by-nc/3.0/,2.0,House,1,1,http://www.archive.org/details/audcst034MarcBestgen-HotShower,2010
2.0,Doce,Marc Bestgen,AUDCST035,755,Electronic,audcst035MarcBestgen-Doce,Audiocast Productions,http://creativecommons.org/licenses/by-nc/3.0/,3.0,"Minimal, Techno",1,1,http://www.archive.org/details/audcst035MarcBestgen-Doce,2010
2.12,Stories,AKU,AUDCST037,2535,Electronic,audcst037Aku-Stories,Audiocast Productions,http://creativecommons.org/licenses/by-nc/3.0/,2.5,"Trance, Dark",1,8,http://www.archive.org/details/audcst037Aku-Stories,2010
2.0,Titan,Marc Bestgen,AUDCST040,725,Electronic,audcst040MarcBestgen-Titan,Audiocast Productions,http://creativecommons.org/licenses/by-nc/3.0/,3.0,"House, Dark",1,1,http://www.archive.org/details/audcst040MarcBestgen-Titan,2010
2.0,Utopia,AKU,AUDCST043,1235,Electronic,audcst043AkuUtopia,Audiocast Productions,http://creativecommons.org/licenses/by-nc/3.0/,2.2,"Trance, Dark",1,5,http://www.archive.org/details/audcst043AkuUtopia,2010
2.0,Insolent,Marc Bestgen,AUDCST044,1032,Electronic,audcst044MarcBestgen-Insolent,Audiocast Productions,http://creativecommons.org/licenses/by-nc/3.0/,2.0,House,1,1,http://www.archive.org/details/audcst044MarcBestgen-Insolent,2010
1.38,Invisible Stories,Jon Niche,AUDCST049,894,Electronic,audcst049JonNiche-InvisibleStories_284,Audiocast Productions,http://creativecommons.org/licenses/by-nc/3.0/,2.38,Ambient,1,8,http://www.archive.org/details/audcst049JonNiche-InvisibleStories_284,2011
1.79,Audiocast Productions 50th Release Special,Various Artists,AUDCST050,3647,Electronic,audcst050Va-AudiocastProductions50thReleaseSpecial,Audiocast Productions,http://creativecommons.org/licenses/by-nc/3.0/,2.07,Compilation,1,14,http://archive.org/details/audcst050Va-AudiocastProductions50thReleaseSpecial,2011
2.8,Black EP,Blacksquare,AUDCST053,1060,Electronic,audcst053Blacksquare-BlackEp,Audiocast Productions,http://creativecommons.org/licenses/by-nc/3.0/,2.4,"Minimal, House",1,5,http://www.archive.org/details/audcst053Blacksquare-BlackEp,2011
2.54,the steps,mined,aue0505,2806,Rock,aue0505,Analog und Ehrlich,,2.54,Alternative,1,13,http://www.archive.org/details/aue0505,2005
2.75,eyes shut and ears wide open,Colida,aue0602,1309,Rock,aue0602,Analog und Ehrlich,http://creativecommons.org/licenses/by-nc-nd/2.5/,3.75,Alternative,1,4,http://www.archive.org/details/aue0602,2005
2.5,The Dots,The Dots,aue0603,695,Rock,aue0603,Analog und Ehrlich,http://creativecommons.org/licenses/by-nc-nd/2.5/,2.0,Rock & Roll,1,4,http://www.archive.org/details/aue0603,2006
2.5,Colt,Colt,aue0604,838,Rock,aue0604,Analog und Ehrlich,,2.75,Alternative,1,4,http://www.archive.org/details/aue0604,2006
2.5,Nevermined,Mined,aue0606,1195,Rock,aue0606,Analog und Ehrlich,http://creativecommons.org/licenses/by-nc-nd/2.5/,2.75,Alternative,1,4,http://www.archive.org/details/aue0606,2006
1.3,Amour & Psyche,Various Artists,ave002,3413,Electronic,aventuel002,AventuÃ©l,http://creativecommons.org/licenses/by-nc-nd/3.0/,2.9,Ambient,1,10,http://www.archive.org/details/aventuel002,2009
1.5,Altworld,Tetarise,ave008,2592,Electronic,aventuel008,AventuÃ©l,http://creativecommons.org/licenses/by-nc-nd/3.0/,2.83,IDM,1,6,http://www.archive.org/details/aventuel008,2009
1.67,k.a.m.a.,Tetarise,ave013,2798,Electronic,aventuel013,AventuÃ©l,http://creativecommons.org/licenses/by-nc-nd/3.0/,2.5,Ambient,1,6,http://www.archive.org/details/aventuel013,2010
1.18,Spring delight,Various Artists,ave016,3197,Electronic,aventuel016,AventuÃ©l,http://creativecommons.org/licenses/by-nc-nd/3.0/,2.91,IDM,1,11,http://www.archive.org/details/aventuel016,2010
1.67,Wide Contemplation,Tetarise,ave029,2458,Electronic,aventuel029,AventuÃ©l,http://creativecommons.org/licenses/by-nc-nd/3.0/,3.33,Ambient,1,6,http://www.archive.org/details/aventuel029,2011
1.33,Alchemy of the nature,Stanislav Rubyteno,avecd001,3231,Electronic,aventuelcd001,AventuÃ©l,http://creativecommons.org/licenses/by-nc-nd/3.0/,2.42,Ambient,1,12,http://www.archive.org/details/aventuelcd001,2010
2.06,Of Men And Machines,Various Artists,avtheorem017,5205,Electronic,avtheorem017-Various-Of_men_and_machines,Audiovisual Theorem,http://creativecommons.org/licenses/by-nc-nd/3.0/,2.11,Compilation,1,18,http://archive.org/details/avtheorem017-Various-Of_men_and_machines,2009
1.0,Giant Stairs,A Weather,BadPanda013,245,World,badpanda013,Bad Panda Records,http://creativecommons.org/licenses/by-nc-sa/3.0/,3.0,Folk,1,1,http://archive.org/details/badpanda013,2010
2.0,African Era,Maryos,BadPanda015,308,Electronic,badpanda015,Bad Panda Records,http://creativecommons.org/licenses/by-nc-sa/3.0/,2.0,IDM,1,1,http://archive.org/details/badpanda015,2010
1.0,Slutet,Slutet,BadPanda023,838,Rock,badpanda023,Bad Panda Records,http://creativecommons.org/licenses/by-sa/3.0/,3.0,"Alternative, Indie",1,2,http://www.archive.org/details/badpanda023,2010
2.0,Jason Hunter & The Great Red Shark,Jason Hunter & The Great Red Shark,BadPanda031,271,Electronic,badpanda031,Bad Panda Records,http://creativecommons.org/licenses/by-nc-nd/3.0/,2.0,IDM,1,1,http://archive.org/details/badpanda031,2010
2.0,Patrick Lee,Patrick Lee,BadPanda042,220,Pop,badpanda042,Bad Panda Records,http://creativecommons.org/licenses/by-nc-sa/3.0/,4.0,Funk,1,1,http://archive.org/details/badpanda042,2012
1.0,James Yates,James Yates,BadPanda054,280,Electronic,badpanda051,Bad Panda Records,http://creativecommons.org/licenses/by-nc-nd/3.0/,3.0,Minimal,1,1,http://archive.org/details/badpanda051,2010
2.0,adamned.age,adamned.age,BadPanda064,344,Electronic,badpanda064,Bad Panda Records,http://creativecommons.org/licenses/by-nc-sa/3.0/,3.0,IDM,1,1,http://archive.org/details/badpanda064,2011
1.75,Lockerbie,Lockerbie,BadPanda065,1090,Rock,badpanda065,Bad Panda Records,,3.5,Post Rock,1,4,http://archive.org/details/badpanda065,2010
2.0,Lost Boy,Lost Boy,BadPanda084,347,Rock,badpanda084,Bad Panda Records,http://creativecommons.org/licenses/by-nc-sa/3.0/,2.0,"Indie, Experimental",1,1,http://archive.org/details/badpanda084,2011
1.0,Silent Strike,Silent Strike,BadPanda091,369,Electronic,badpanda091,Bad Panda Records,http://creativecommons.org/licenses/by-nc-sa/3.0/,2.5,IDM,1,2,http://archive.org/details/badpanda091,2011
0.4,Visio'l EP,Kodak To Graph,BadPanda105,1201,Electronic,badpanda105,Bad Panda Records,http://creativecommons.org/licenses/by-nc-sa/3.0/,1.0,"Downtempo, Exotic",1,5,http://archive.org/details/badpanda105,2011
1.3,Beatles Piano Suite,Charles Parker,?,1736,Classical,beatles_piano_suite,?,,2.6,"Instrumental, Modern",1,10,http://www.archive.org/details/beatles_piano_suite,2006
1.75,Symphony No. 9,"Otto Klemperer, Concertgebouw Orchestra",?,4084,Classical,beethoven9,?,http://creativecommons.org/licenses/by-nc-nd/3.0/hk/,3.5,Orchestral,1,4,http://www.archive.org/details/beethoven9,1956
0.8,Live at Clipa Theatre,Roy Yarkoni,birdsong015,1886,Classical,birdsong015,Bird Song,http://creativecommons.org/licenses/by-nc-sa/2.5/,1.0,"Modern, Instrumental",1,5,http://archive.org/details/birdsong015,2005
1.17,Birdsong Remixes,Beatmapper,birdsong017,1289,Electronic,birdsong017,Bird Song,http://creativecommons.org/licenses/by-nc/2.5/,1.33,Acid Jazz,1,6,http://archive.org/details/birdsong017,2006
0.23,spaces in time,uncle owen aunt beru,birdsong019,1911,World,birdsong019,Bird Song,http://creativecommons.org/licenses/by-nc-sa/2.5/,0.23,Folk,1,13,http://archive.org/details/birdsong019,2007
0.27,Homunculus,Tiny Creatures,birdsong024,1816,Pop,birdsong024,Bird Song,http://creativecommons.org/licenses/by-nc/3.0/,0.2,Indie,1,15,http://archive.org/details/birdsong024,2007
0.2,Attack/Decay E.P,Senza Valore,birdsong027,1025,Electronic,birdsong027,Bird Song,http://creativecommons.org/licenses/by-nc-sa/2.5/il/,0.4,"Ambient, Field recording",1,5,http://archive.org/details/birdsong027,2008
1.38,Junpei,Candlegravity,BK-K/037,2337,Electronic,bk-k_037-Candlegravity-Junpei,Bunkai-Kei,http://creativecommons.org/licenses/by-nc-sa/3.0/,2.88,"IDM, Glitch",1,8,http://archive.org/details/bk-k_037-Candlegravity-Junpei,2013
1.0,Crepuscular,Troupe,bktr004,1048,Electronic,bktr004,Backtrack,http://creativecommons.org/licenses/by-nd/2.0/,1.25,"Downtempo, Chiptune",1,4,http://archive.org/details/bktr004,2005
2.54,The complete Discography,BLAZAR!,RR.87,5407,Electronic,blazar_discography,Robo Robotica,http://creativecommons.org/licenses/by-nc-nd/3.0/,2.33,Chiptune,1,24,http://www.archive.org/details/blazar_discography,2009
2.0,Removal EP,Relative Q,blpsq025,2881,Electronic,blpsq025RelativeQ-RemovalEp,Bleep Sequence,http://creativecommons.org/licenses/by-nc-sa/3.0/,2.0,"Techno, Minimal",1,7,http://archive.org/details/blpsq025RelativeQ-RemovalEp,2012
1.15,Space Pictures,Jay Phonic,blpsq028,7712,Electronic,blpsq028JayPhonic-SpacePictures,Bleepsequence,http://creativecommons.org/licenses/by-nc-sa/3.0/,1.77,"Tech House, Techno, Ambient, Dub",1,13,http://archive.org/details/blpsq028JayPhonic-SpacePictures,2012
1.79,Bomboncitos2011,Various Artists,?,9675,Pop,bomboncitos2011,?,http://creativecommons.org/licenses/by-nc-nd/3.0/,2.09,"Compilation, Experimental",1,34,http://www.archive.org/details/bomboncitos2011,2011
1.0,A Toy,Da-D-Da,BP009,2478,Electronic,bp009,Bypass,http://creativecommons.org/licenses/by-nc-nd/3.0/,1.0,"Glitch, IDM, Minimal",1,6,http://archive.org/details/bp009,2008
0.33,Return To Earth,EugeneKha,BP019,2752,World,bp019,Bypass,http://creativecommons.org/licenses/by-nc-nd/3.0/,0.33,"Ambient, Instrumental",1,9,http://archive.org/details/bp019,2009
1.5,LoveBOX,RuiD,BP022,1649,Electronic,bp022,Bypass,http://creativecommons.org/licenses/by-nc-nd/3.0/,2.5,"Dub Techno, Ambient",1,4,http://archive.org/details/bp022,2009
2.25,In Front Of The See Through Eye,Hardstroke,BP051,1087,Electronic,bp051,Bypass,http://creativecommons.org/licenses/by-nc-nd/3.0/,3.0,Electro,1,4,http://www.archive.org/details/bp051,2009
1.6,Zwicky Catalog,Hardstroke,bp061,817,Electronic,bp061,Bypass,http://creativecommons.org/licenses/by-nc-nd/3.0/,3.0,Electro,1,5,http://www.archive.org/details/bp061,2010
0.4,Calico Pastry Sunshine,Cagey House,BP062,993,Rock,bp062,Bypass,http://creativecommons.org/licenses/by-nc-nd/3.0/,0.4,"Abstract, Psychedelic",1,5,http://archive.org/details/bp062,2011
0.0,Braaahhlitz,AAAHHCHESTRA,aaahh.016,1773,Pop,braaahhlitz-compilation,aaahh records,http://creativecommons.org/licenses/by-nc/3.0/,0.0,Compilation,1,8,http://archive.org/details/braaahhlitz-compilation,2013
1.47,Breathe 03,Various Artists,brh03,4633,Electronic,brh03_V._A._-_Breathe_03,Breathe Compilations,http://creativecommons.org/licenses/by-nc-nd/3.0/,2.27,Compilation,1,15,http://archive.org/details/brh03_V._A._-_Breathe_03,2009
1.52,Breathe 04,Various Artists,brh04,7486,Electronic,brh04_V._A._-_Breathe_04,Breathe Compilations,http://creativecommons.org/licenses/by-nc-nd/3.0/,2.35,Compilation,1,23,http://archive.org/details/brh04_V._A._-_Breathe_04,2009
1.58,Breathe 05,Various Artists,brh05,5797,Electronic,brh05_V._A._-_Breathe_05,Breathe Compilations,http://creativecommons.org/licenses/by-nc-sa/3.0/,2.16,Compilation,1,19,http://archive.org/details/brh05_V._A._-_Breathe_05,2010
1.64,Breathe 06,Various Artists,brh06,4783,Electronic,brh06_V._A._-_Breathe_06,Breathe Compilations,http://creativecommons.org/licenses/by-nc-sa/3.0/,2.36,Compilation,1,14,http://archive.org/details/brh06_V._A._-_Breathe_06,2012
1.56,Breathe 07,Various Artists,brh07,3639,Electronic,brh07_V._A._-_Breathe_07,Breathe Compilations,http://creativecommons.org/licenses/by-nc-sa/3.0/,2.89,"Compilation, Techno",1,9,http://archive.org/details/brh07_V._A._-_Breathe_07,2012
